,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Pool Area,Misc Val,SalePrice,Total Baths,totalsqft,is_remodelled,has_finished_garage,Detached Garage,Has Finished Basement,has_pool,has_fence,has_paved_drive,has_central_air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,age,age_cat
1251,1316,902306130,70,60.0,9600,7,9,0.0,3,5,3.0,3.0,5,3,1,4,7,1,4.0,2.0,360.0,3.0,3.0,0,0,161000,2.0,2183.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94,9.0
1252,244,905478190,20,60.0,11100,4,7,0.0,3,3,0.0,0.0,5,2,1,4,6,0,0.0,1.0,308.0,3.0,3.0,0,0,84900,1.0,930.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8.0
1253,152,535304060,190,70.0,13587,5,5,0.0,3,3,3.0,3.0,3,2,1,3,5,0,0.0,1.0,264.0,3.0,3.0,0,0,119000,2.0,1976.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,6.0
1254,1588,921201060,20,85.0,11447,8,5,674.0,4,3,5.0,3.0,5,3,1,4,7,1,4.0,3.0,892.0,3.0,3.0,0,0,370000,4.0,4193.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2.0
1255,2111,906392080,20,64.0,7242,7,5,0.0,4,3,4.0,3.0,5,2,1,4,6,0,0.0,2.0,524.0,3.0,3.0,0,0,175900,2.0,2636.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.0
1256,813,906226120,90,64.0,7018,5,5,0.0,3,3,0.0,0.0,3,6,2,3,12,0,0.0,2.0,528.0,3.0,3.0,0,0,142953,2.0,2394.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,4.0
1257,1854,533250190,120,50.0,9466,8,5,0.0,4,3,4.0,3.0,5,1,1,4,5,1,4.0,2.0,478.0,3.0,3.0,0,0,279700,3.0,3235.0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3.0
1258,2575,535152280,20,70.0,8400,5,5,0.0,3,3,2.0,3.0,4,3,1,3,6,1,4.0,1.0,331.0,3.0,3.0,0,0,132000,2.0,2603.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,6.0
1259,867,907253130,60,0.0,11050,9,5,204.0,4,3,5.0,3.0,5,3,1,5,8,2,5.0,3.0,736.0,3.0,3.0,0,0,313000,4.0,3988.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.0
1260,2879,911175360,50,60.0,11040,4,6,0.0,3,3,3.0,3.0,4,3,1,3,7,0,0.0,1.0,570.0,3.0,3.0,0,0,108000,2.0,2140.0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,10.0
1261,1494,908128110,60,60.0,6931,7,5,92.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,397.0,3.0,3.0,0,0,165400,3.0,2708.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.0
1262,2771,907130110,60,65.0,12438,6,5,68.0,4,3,4.0,3.0,5,3,1,4,6,1,3.0,2.0,473.0,3.0,3.0,0,0,187000,3.0,2784.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.0
1263,496,528321010,60,174.0,15138,8,5,506.0,4,3,4.0,3.0,5,4,1,5,9,1,3.0,3.0,810.0,3.0,3.0,0,0,403000,4.0,4604.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3.0
1264,1651,527327050,60,0.0,12046,6,6,298.0,3,3,3.0,3.0,3,4,1,4,8,1,3.0,2.0,551.0,3.0,3.0,0,0,195000,3.0,3102.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,5.0
1265,1913,535105110,80,100.0,9600,6,5,291.0,3,3,3.0,3.0,3,3,1,3,6,1,4.0,2.0,525.0,3.0,3.0,0,0,158500,2.0,2640.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,6.0
1266,2790,907251100,60,90.0,11367,8,5,210.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,586.0,3.0,3.0,0,0,255000,4.0,3313.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.0
1267,1541,909428170,20,56.0,26073,5,5,0.0,3,3,3.0,3.0,5,3,1,3,7,2,3.0,2.0,484.0,3.0,3.0,0,0,236500,3.0,4071.0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7.0
1268,1684,527455250,20,65.0,7150,5,6,52.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,1.0,360.0,3.0,3.0,0,0,129250,2.0,1976.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,6.0
1269,301,909475140,20,100.0,15602,7,8,0.0,3,3,3.0,3.0,3,1,1,3,6,2,3.0,2.0,484.0,3.0,3.0,0,0,289000,3.0,3517.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6.0
1270,1569,914476080,90,76.0,10260,5,4,0.0,3,3,0.0,0.0,3,4,2,3,8,0,0.0,2.0,484.0,3.0,3.0,0,0,100000,4.0,1872.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5.0
1271,2153,907275150,60,0.0,12728,8,5,256.0,4,3,4.0,3.0,5,4,1,4,7,1,3.0,2.0,560.0,3.0,3.0,0,0,275000,4.0,4275.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.0
1272,1467,907265100,60,96.0,11690,8,5,192.0,4,3,4.0,3.0,5,3,1,4,7,1,3.0,2.0,560.0,3.0,3.0,0,0,207000,3.0,2763.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0
1273,2540,534226060,20,71.0,9230,5,8,166.0,3,3,3.0,3.0,4,1,1,4,6,0,0.0,2.0,884.0,3.0,3.0,0,0,146000,3.0,2128.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,6.0
1274,2368,527450460,160,21.0,1890,6,7,380.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,1.0,264.0,3.0,3.0,0,0,116000,2.0,1524.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5.0
1275,874,907285020,60,0.0,9375,7,5,573.0,3,3,4.0,3.0,5,3,1,4,8,0,0.0,2.0,645.0,3.0,3.0,0,0,219500,4.0,3703.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.0
1276,463,528188020,120,48.0,3480,7,5,163.0,4,3,4.0,3.0,5,2,1,4,6,1,3.0,2.0,478.0,3.0,3.0,0,0,173000,2.0,2994.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2.0
1277,784,905377010,20,0.0,17140,4,6,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,1.0,284.0,3.0,3.0,0,0,135000,1.0,2363.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7.0
1278,2149,907260050,60,70.0,8749,7,5,0.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,610.0,3.0,3.0,0,0,213000,4.0,3031.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.0
1279,2069,905226130,20,91.0,11375,6,5,0.0,3,3,3.0,3.0,3,3,1,4,6,1,3.0,2.0,494.0,3.0,3.0,0,0,150000,1.0,2627.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,7.0
1280,1743,528228275,120,53.0,3922,7,5,72.0,4,3,5.0,3.0,5,2,1,4,7,1,4.0,3.0,648.0,3.0,3.0,0,0,194201,4.0,2796.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.0
1281,472,528228450,120,43.0,3182,7,5,16.0,4,3,4.0,3.0,5,1,1,4,7,1,4.0,2.0,457.0,3.0,3.0,0,0,181000,2.0,3006.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.0
1282,1921,535154080,20,75.0,9750,6,6,243.0,3,3,3.0,3.0,4,4,1,3,7,0,0.0,1.0,301.0,3.0,3.0,0,500,157900,2.0,3159.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,6.0
1283,2778,907187010,60,72.0,13426,7,5,0.0,4,3,4.0,3.0,5,3,1,4,7,1,3.0,2.0,586.0,3.0,3.0,0,0,217000,4.0,3045.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0
1284,526,528480040,60,85.0,10574,8,5,0.0,4,3,4.0,3.0,5,3,1,4,9,1,4.0,3.0,1043.0,3.0,3.0,0,0,252000,3.0,3245.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,2.0
1285,2795,907262080,60,70.0,8726,7,5,0.0,4,3,4.0,3.0,5,4,1,4,8,0,0.0,2.0,529.0,3.0,3.0,0,0,197000,3.0,2889.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.0
1286,478,528240030,60,62.0,7984,7,5,200.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,436.0,3.0,3.0,0,0,189500,3.0,2666.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
1287,2841,909101050,50,45.0,8248,5,7,0.0,3,3,3.0,3.0,4,3,1,2,7,0,0.0,1.0,280.0,3.0,3.0,0,0,116000,3.0,2239.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,10.0
1288,119,534251320,20,0.0,9790,6,5,451.0,3,3,3.0,3.0,3,3,1,3,6,2,4.0,2.0,528.0,3.0,3.0,0,0,143000,3.0,2682.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,6.0
1289,1960,535451040,20,60.0,7200,5,7,0.0,3,3,3.0,3.0,3,3,1,3,6,0,0.0,1.0,276.0,3.0,3.0,0,0,119000,1.0,1944.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7.0
1290,1277,535455090,50,60.0,7200,6,5,0.0,3,3,3.0,3.0,2,4,1,3,6,0,0.0,1.0,240.0,3.0,3.0,0,0,127500,1.0,2132.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,7.0
1291,2466,528480110,60,65.0,8125,6,5,0.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,615.0,3.0,3.0,0,0,200825,3.0,2627.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,2.0
1292,2844,909101330,30,60.0,8088,2,3,0.0,3,3,3.0,3.0,3,1,1,3,3,0,0.0,1.0,216.0,2.0,2.0,0,0,35000,1.0,1096.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10.0
1293,1028,527357180,60,0.0,12511,7,7,168.0,4,3,4.0,3.0,5,4,1,4,8,2,4.0,4.0,1314.0,3.0,4.0,0,0,292500,4.0,4484.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,4.0
1294,1043,527451060,160,21.0,1869,6,6,127.0,3,3,3.0,3.0,3,2,1,3,5,0,0.0,1.0,280.0,3.0,3.0,0,0,106000,2.0,1470.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5.0
1295,231,905201030,30,94.0,9259,4,4,0.0,3,3,2.0,3.0,3,2,1,3,4,0,0.0,2.0,440.0,3.0,3.0,0,0,85000,1.0,1496.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,10.0
1296,461,528186010,20,129.0,16770,8,5,270.0,4,3,5.0,3.0,5,3,1,4,8,1,4.0,3.0,701.0,3.0,3.0,0,0,286500,3.0,3825.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,2.0
1297,33,527452190,120,53.0,4043,6,5,0.0,3,3,4.0,3.0,3,2,1,3,4,1,2.0,2.0,440.0,3.0,3.0,0,0,127500,2.0,2358.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,4.0
1298,1795,528456230,20,75.0,9000,7,5,0.0,4,3,4.0,3.0,5,3,1,4,6,0,0.0,2.0,575.0,3.0,3.0,0,0,210400,2.0,2880.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2.0
1299,1073,528186030,120,62.0,12677,8,5,472.0,5,3,5.0,3.0,5,1,1,5,6,1,4.0,2.0,588.0,3.0,3.0,0,0,274000,2.0,3361.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2.0
1300,1576,916384100,60,107.0,12852,8,5,0.0,4,3,4.0,3.0,5,3,1,4,6,1,4.0,2.0,612.0,3.0,3.0,0,0,264966,4.0,2892.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2.0
1301,2044,903484080,50,60.0,10320,4,1,0.0,2,2,3.0,2.0,2,3,1,3,6,0,0.0,1.0,264.0,3.0,2.0,0,0,50000,2.0,2564.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,11.0
1302,185,902327040,50,60.0,10800,5,6,0.0,3,4,2.0,3.0,3,4,1,3,7,0,0.0,1.0,416.0,3.0,3.0,0,1200,139000,3.0,2534.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107,11.0
1303,1828,532476080,60,0.0,19522,7,5,272.0,4,3,4.0,3.0,4,3,1,4,7,1,3.0,2.0,564.0,3.0,3.0,0,0,300000,4.0,4007.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3.0
1304,344,526355080,80,75.0,13860,8,7,0.0,4,3,4.0,3.0,4,4,1,5,9,3,3.0,2.0,538.0,3.0,3.0,0,0,345000,4.0,5036.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,5.0
1305,2152,907275080,20,73.0,11927,8,5,519.0,4,3,4.0,3.0,5,3,1,4,7,1,3.0,2.0,484.0,3.0,3.0,0,0,228000,2.0,3303.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.0
1306,1752,528250010,80,0.0,11950,7,5,0.0,4,3,4.0,3.0,5,3,1,4,7,1,3.0,2.0,400.0,3.0,3.0,0,0,165500,3.0,1878.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.0
1307,2637,902100130,70,57.0,9906,4,4,0.0,3,3,3.0,3.0,2,3,1,3,8,0,0.0,1.0,210.0,3.0,3.0,0,0,107000,1.0,2246.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,10.0
1308,1000,527127140,120,41.0,4923,8,5,0.0,4,3,5.0,3.0,5,0,1,5,5,1,4.0,2.0,682.0,3.0,3.0,0,0,286000,3.0,3530.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2.0
1309,727,902477120,30,60.0,7879,4,5,0.0,3,3,3.0,3.0,3,2,1,3,4,0,0.0,0.0,0.0,,,0,0,34900,1.0,2078.0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,10.0
1310,2612,535403040,20,66.0,7800,5,5,0.0,3,3,3.0,3.0,3,2,1,3,5,0,0.0,1.0,288.0,3.0,3.0,0,0,115000,1.0,1824.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,6.0
1311,2422,528228340,120,0.0,3196,8,5,40.0,4,3,4.0,3.0,5,2,1,4,7,1,3.0,2.0,400.0,3.0,3.0,0,0,215000,2.0,2892.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.0
